,0.0
2012-03-21,1200.0
2012-03-22,1200.0
2012-03-23,1200.0
2012-03-24,1200.0
2012-03-25,1200.0
2012-03-26,1200.0
2012-03-27,1400.0
2012-03-28,1400.0
2012-03-29,1400.0
2012-03-30,1500.0
2012-03-31,1500.0
2012-04-01,1400.0
2012-04-02,1300.0
2012-04-03,1200.0
2012-04-04,1400.0
2012-04-05,1333.3333333333333
2012-04-06,1266.6666666666667
2012-04-07,1200.0
2012-04-08,1200.0
2012-04-09,1200.0
2012-04-10,1400.0
2012-04-11,1400.0
2012-04-12,1200.0
2012-04-13,1200.0
2012-04-14,1266.6666666666667
2012-04-15,1333.3333333333333
2012-04-16,1400.0
2012-04-17,1200.0
2012-04-18,1200.0
2012-04-19,1200.0
2012-04-20,1200.0
2012-04-21,1200.0
2012-04-22,1200.0
2012-04-23,1200.0
2012-04-24,1200.0
2012-04-25,1200.0
2012-04-26,1200.0
2012-04-27,1400.0
2012-04-28,1200.0
2012-04-29,1200.0
2012-04-30,1200.0
2012-05-01,1200.0
2012-05-02,1200.0
2012-05-03,1200.0
2012-05-04,1200.0
2012-05-05,1200.0
2012-05-06,1200.0
2012-05-07,1200.0
2012-05-08,1200.0
2012-05-09,1200.0
2012-05-10,1200.0
2012-05-11,1200.0
2012-05-12,1200.0
2012-05-13,1200.0
2012-05-14,1200.0
2012-05-15,1200.0
2012-05-16,1000.0
2012-05-17,1000.0
2012-05-18,1000.0
2012-05-19,1000.0
2012-05-20,1000.0
2012-05-21,1000.0
2012-05-22,1000.0
2012-05-23,1020.0
2012-05-24,1040.0
2012-05-25,1060.0
2012-05-26,1080.0
2012-05-27,1100.0
2012-05-28,1120.0
2012-05-29,1140.0
2012-05-30,1160.0
2012-05-31,1180.0
2012-06-01,1200.0
2012-06-02,1000.0
2012-06-03,1000.0
2012-06-04,1000.0
2012-06-05,1200.0
2012-06-06,1300.0
2012-06-07,1300.0
2012-06-08,1200.0
2012-06-09,1200.0
2012-06-10,1250.0
2012-06-11,1300.0
2012-06-12,1200.0
2012-06-13,1200.0
2012-06-14,1200.0
2012-06-15,1200.0
2012-06-16,1300.0
2012-06-17,1400.0
2012-06-18,1500.0
2012-06-19,1500.0
2012-06-20,1300.0
2012-06-21,1200.0
2012-06-22,1400.0
2012-06-23,1200.0
2012-06-24,1200.0
2012-06-25,1200.0
2012-06-26,1200.0
2012-06-27,1200.0
2012-06-28,1400.0
2012-06-29,1400.0
2012-06-30,1400.0
2012-07-01,1400.0
2012-07-02,1400.0
2012-07-03,1400.0
2012-07-04,1500.0
2012-07-05,1400.0
2012-07-06,1400.0
2012-07-07,1400.0
2012-07-08,1400.0
2012-07-09,1400.0
2012-07-10,1400.0
2012-07-11,1200.0
2012-07-12,1400.0
2012-07-13,1200.0
2012-07-14,1400.0
2012-07-15,1300.0
2012-07-16,1200.0
2012-07-17,1200.0
2012-07-18,1400.0
2012-07-19,1400.0
2012-07-20,1400.0
2012-07-21,1200.0
2012-07-22,1200.0
2012-07-23,1200.0
2012-07-24,1200.0
2012-07-25,1300.0
2012-07-26,1300.0
2012-07-27,1300.0
2012-07-28,1300.0
2012-07-29,1300.0
2012-07-30,1300.0
2012-07-31,1300.0
2012-08-01,1400.0
2012-08-02,1400.0
2012-08-03,1400.0
2012-08-04,1400.0
2012-08-05,1350.0
2012-08-06,1300.0
2012-08-07,1200.0
2012-08-08,1200.0
2012-08-09,1200.0
2012-08-10,1350.0
2012-08-11,1500.0
2012-08-12,1500.0
2012-08-13,1500.0
2012-08-14,1500.0
2012-08-15,1500.0
2012-08-16,1500.0
2012-08-17,1500.0
2012-08-18,1500.0
2012-08-19,1500.0
2012-08-20,1500.0
2012-08-21,1500.0
2012-08-22,1500.0
2012-08-23,1600.0
2012-08-24,1600.0
2012-08-25,1500.0
2012-08-26,1500.0
2012-08-27,1500.0
2012-08-28,1500.0
2012-08-29,1400.0
2012-08-30,1400.0
2012-08-31,1200.0
2012-09-01,1400.0
2012-09-02,1450.0
2012-09-03,1500.0
2012-09-04,1500.0
2012-09-05,1400.0
2012-09-06,1400.0
2012-09-07,1400.0
2012-09-08,1400.0
2012-09-09,1350.0
2012-09-10,1300.0
2012-09-11,1400.0
2012-09-12,1400.0
2012-09-13,1400.0
2012-09-14,1300.0
2012-09-15,1200.0
2012-09-16,1200.0
2012-09-17,1200.0
2012-09-18,1200.0
2012-09-19,1266.6666666666667
2012-09-20,1333.3333333333333
2012-09-21,1400.0
2012-09-22,1366.6666666666667
2012-09-23,1333.3333333333333
2012-09-24,1300.0
2012-09-25,1400.0
2012-09-26,1400.0
2012-09-27,1300.0
2012-09-28,1300.0
2012-09-29,1500.0
2012-09-30,1350.0
2012-10-01,1200.0
2012-10-02,1300.0
2012-10-03,1400.0
2012-10-04,1300.0
2012-10-05,1300.0
2012-10-06,1366.6666666666667
2012-10-07,1433.333333333333
2012-10-08,1500.0
2012-10-09,1500.0
2012-10-10,1500.0
2012-10-11,1500.0
2012-10-12,1500.0
2012-10-13,1400.0
2012-10-14,1450.0
2012-10-15,1500.0
2012-10-16,1300.0
2012-10-17,1400.0
2012-10-18,1400.0
2012-10-19,1500.0
2012-10-20,1800.0
2012-10-21,1800.0
2012-10-22,1800.0
2012-10-23,1800.0
2012-10-24,1800.0
2012-10-25,1800.0
2012-10-26,1500.0
2012-10-27,1500.0
2012-10-28,1500.0
2012-10-29,1500.0
2012-10-30,1800.0
2012-10-31,2000.0
2012-11-01,2000.0
2012-11-02,2000.0
2012-11-03,2000.0
2012-11-04,2100.0
2012-11-05,2200.0
2012-11-06,2200.0
2012-11-07,2200.0
2012-11-08,2000.0
2012-11-09,2000.0
2012-11-10,2000.0
2012-11-11,1900.0
2012-11-12,1800.0
2012-11-13,1900.0
2012-11-14,2000.0
2012-11-15,2200.0
2012-11-16,2200.0
2012-11-17,2200.0
2012-11-18,2200.0
2012-11-19,2200.0
2012-11-20,2200.0
2012-11-21,2200.0
2012-11-22,2100.0
2012-11-23,2000.0
2012-11-24,2200.0
2012-11-25,2100.0
2012-11-26,2000.0
2012-11-27,2200.0
2012-11-28,2350.0
2012-11-29,2500.0
2012-11-30,2500.0
2012-12-01,2500.0
2012-12-02,2500.0
2012-12-03,2500.0
2012-12-04,2500.0
2012-12-05,2200.0
2012-12-06,2500.0
2012-12-07,2500.0
2012-12-08,2500.0
2012-12-09,2500.0
2012-12-10,2500.0
2012-12-11,2200.0
2012-12-12,2400.0
2012-12-13,2200.0
2012-12-14,2200.0
2012-12-15,2200.0
2012-12-16,2200.0
2012-12-17,2200.0
2012-12-18,2200.0
2012-12-19,2200.0
2012-12-20,2200.0
2012-12-21,2200.0
2012-12-22,2200.0
2012-12-23,2200.0
2012-12-24,2200.0
2012-12-25,2200.0
2012-12-26,2200.0
2012-12-27,2200.0
2012-12-28,2200.0
2012-12-29,2000.0
2012-12-30,2000.0
2012-12-31,2000.0
2013-01-01,2200.0
2013-01-02,2200.0
2013-01-03,2000.0
2013-01-04,2000.0
2013-01-05,2000.0
2013-01-06,2000.0
2013-01-07,2000.0
2013-01-08,2000.0
2013-01-09,2000.0
2013-01-10,2000.0
2013-01-11,2000.0
2013-01-12,2200.0
2013-01-13,2133.333333333333
2013-01-14,2066.6666666666665
2013-01-15,2000.0
2013-01-16,2200.0
2013-01-17,2200.0
2013-01-18,2200.0
2013-01-19,2200.0
2013-01-20,2200.0
2013-01-21,2200.0
2013-01-22,2000.0
2013-01-23,2200.0
2013-01-24,2200.0
2013-01-25,2275.0
2013-01-26,2350.0
2013-01-27,2425.0
2013-01-28,2500.0
2013-01-29,2500.0
2013-01-30,2600.0
2013-01-31,2800.0
2013-02-01,3500.0
2013-02-02,2800.0
2013-02-03,2700.0
2013-02-04,2600.0
2013-02-05,2800.0
2013-02-06,2800.0
2013-02-07,3000.0
2013-02-08,2800.0
2013-02-09,2800.0
2013-02-10,2550.0
2013-02-11,2300.0
2013-02-12,2200.0
2013-02-13,2300.0
2013-02-14,2200.0
2013-02-15,2000.0
2013-02-16,2000.0
2013-02-17,2100.0
2013-02-18,2200.0
2013-02-19,2200.0
2013-02-20,2350.0
2013-02-21,2500.0
2013-02-22,2200.0
2013-02-23,2400.0
2013-02-24,2300.0
2013-02-25,2200.0
2013-02-26,2200.0
2013-02-27,2200.0
2013-02-28,2100.0
2013-03-01,2000.0
2013-03-02,2000.0
2013-03-03,1800.0
2013-03-04,1600.0
2013-03-05,1600.0
2013-03-06,1700.0
2013-03-07,1800.0
2013-03-08,1800.0
2013-03-09,1800.0
2013-03-10,1800.0
2013-03-11,1800.0
2013-03-12,1700.0
2013-03-13,1800.0
2013-03-14,1700.0
2013-03-15,1700.0
2013-03-16,1800.0
2013-03-17,1800.0
2013-03-18,1800.0
2013-03-19,1800.0
2013-03-20,1800.0
2013-03-21,1800.0
2013-03-22,1800.0
2013-03-23,1800.0
2013-03-24,1800.0
2013-03-25,1800.0
2013-03-26,1800.0
2013-03-27,1900.0
2013-03-28,2000.0
2013-03-29,2000.0
2013-03-30,2000.0
2013-03-31,2000.0
2013-04-01,2000.0
2013-04-02,1800.0
2013-04-03,1800.0
2013-04-04,1800.0
2013-04-05,1700.0
2013-04-06,1600.0
2013-04-07,1600.0
2013-04-08,1600.0
2013-04-09,1600.0
2013-04-10,1600.0
2013-04-11,1550.0
2013-04-12,1500.0
2013-04-13,1500.0
2013-04-14,1500.0
2013-04-15,1500.0
2013-04-16,1500.0
2013-04-17,1500.0
2013-04-18,1500.0
2013-04-19,1500.0
2013-04-20,1500.0
2013-04-21,1500.0
2013-04-22,1500.0
2013-04-23,1500.0
2013-04-24,1500.0
2013-04-25,1500.0
2013-04-26,1500.0
2013-04-27,1500.0
2013-04-28,1500.0
2013-04-29,1500.0
2013-04-30,1700.0
2013-05-01,1750.0
2013-05-02,1800.0
2013-05-03,1700.0
2013-05-04,1600.0
2013-05-05,1600.0
2013-05-06,1600.0
2013-05-07,1600.0
2013-05-08,1600.0
2013-05-09,1600.0
2013-05-10,1600.0
2013-05-11,1600.0
2013-05-12,1600.0
2013-05-13,1600.0
2013-05-14,1600.0
2013-05-15,1500.0
2013-05-16,1600.0
2013-05-17,1500.0
2013-05-18,1500.0
2013-05-19,1600.0
2013-05-20,1700.0
2013-05-21,1600.0
2013-05-22,1600.0
2013-05-23,17000.0
2013-05-24,1700.0
2013-05-25,1733.333333333333
2013-05-26,1766.666666666667
2013-05-27,1800.0
2013-05-28,2000.0
2013-05-29,2000.0
2013-05-30,2000.0
2013-05-31,2000.0
2013-06-01,2000.0
2013-06-02,2100.0
2013-06-03,2200.0
2013-06-04,2200.0
2013-06-05,2200.0
2013-06-06,2200.0
2013-06-07,2200.0
2013-06-08,2200.0
2013-06-09,2200.0
2013-06-10,2200.0
2013-06-11,2200.0
2013-06-12,2000.0
2013-06-13,2200.0
2013-06-14,2200.0
2013-06-15,2200.0
2013-06-16,2200.0
2013-06-17,2200.0
2013-06-18,2500.0
2013-06-19,2400.0
2013-06-20,1800.0
2013-06-21,2500.0
2013-06-22,2200.0
2013-06-23,2200.0
2013-06-24,2200.0
2013-06-25,2300.0
2013-06-26,2400.0
2013-06-27,2300.0
2013-06-28,2300.0
2013-06-29,2400.0
2013-06-30,2450.0
2013-07-01,2500.0
2013-07-02,2300.0
2013-07-03,2500.0
2013-07-04,2500.0
2013-07-05,2700.0
2013-07-06,2600.0
2013-07-07,2600.0
2013-07-08,2600.0
2013-07-09,2800.0
2013-07-10,3000.0
2013-07-11,2800.0
2013-07-12,3000.0
2013-07-13,2800.0
2013-07-14,2900.0
2013-07-15,3000.0
2013-07-16,3200.0
2013-07-17,3200.0
2013-07-18,3200.0
2013-07-19,3200.0
2013-07-20,3200.0
2013-07-21,3200.0
2013-07-22,3200.0
2013-07-23,3000.0
2013-07-24,3000.0
2013-07-25,3000.0
2013-07-26,3000.0
2013-07-27,3000.0
2013-07-28,3000.0
2013-07-29,3000.0
2013-07-30,3300.0
2013-07-31,3300.0
2013-08-01,3200.0
2013-08-02,3200.0
2013-08-03,3000.0
2013-08-04,3250.0
2013-08-05,3500.0
2013-08-06,3800.0
2013-08-07,3900.0
2013-08-08,4000.0
2013-08-09,4300.0
2013-08-10,4600.0
2013-08-11,4600.0
2013-08-12,4600.0
2013-08-13,4800.0
2013-08-14,4800.0
2013-08-15,4650.0
2013-08-16,4500.0
2013-08-17,5000.0
2013-08-18,5000.0
2013-08-19,5000.0
2013-08-20,4000.0
2013-08-21,4500.0
2013-08-22,4800.0
2013-08-23,4500.0
2013-08-24,4500.0
2013-08-25,4650.0
2013-08-26,4800.0
2013-08-27,4200.0
2013-08-28,4350.0
2013-08-29,4500.0
2013-08-30,4000.0
2013-08-31,4500.0
2013-09-01,4650.0
2013-09-02,4800.0
2013-09-03,4800.0
2013-09-04,4800.0
2013-09-05,4600.0
2013-09-06,4800.0
2013-09-07,4800.0
2013-09-08,4866.666666666667
2013-09-09,4933.333333333333
2013-09-10,5000.0
2013-09-11,4800.0
2013-09-12,4800.0
2013-09-13,5000.0
2013-09-14,5000.0
2013-09-15,5250.0
2013-09-16,5500.0
2013-09-17,5000.0
2013-09-18,5200.0
2013-09-19,5500.0
2013-09-20,5500.0
2013-09-21,4000.0
2013-09-22,4000.0
2013-09-23,4000.0
2013-09-24,4000.0
2013-09-25,3200.0
2013-09-26,3500.0
2013-09-27,3500.0
2013-09-28,4000.0
2013-09-29,4000.0
2013-09-30,4000.0
2013-10-01,3500.0
2013-10-02,3250.0
2013-10-03,3000.0
2013-10-04,3400.0
2013-10-05,3800.0
2013-10-06,3800.0
2013-10-07,3800.0
2013-10-08,3800.0
2013-10-09,3800.0
2013-10-10,4000.0
2013-10-11,4000.0
2013-10-12,4000.0
2013-10-13,4533.333333333333
2013-10-14,5066.666666666667
2013-10-15,5600.0
2013-10-16,5400.0
2013-10-17,5200.0
2013-10-18,5800.0
2013-10-19,5000.0
2013-10-20,5000.0
2013-10-21,5000.0
2013-10-22,5000.0
2013-10-23,5500.0
2013-10-24,5800.0
2013-10-25,5800.0
2013-10-26,5500.0
2013-10-27,5250.0
2013-10-28,5000.0
2013-10-29,5800.0
2013-10-30,5500.0
2013-10-31,5000.0
2013-11-01,4500.0
2013-11-02,4000.0
2013-11-03,4000.0
2013-11-04,4000.0
2013-11-05,4000.0
2013-11-06,6000.0
2013-11-07,5500.0
2013-11-08,5500.0
2013-11-09,5500.0
2013-11-10,5250.0
2013-11-11,5000.0
2013-11-12,45000.0
2013-11-13,4000.0
2013-11-14,4000.0
2013-11-15,4500.0
2013-11-16,5000.0
2013-11-17,4500.0
2013-11-18,4000.0
2013-11-19,4000.0
2013-11-20,4000.0
2013-11-21,4200.0
2013-11-22,4500.0
2013-11-23,4000.0
2013-11-24,3750.0
2013-11-25,3500.0
2013-11-26,3500.0
2013-11-27,2800.0
2013-11-28,3000.0
2013-11-29,3000.0
2013-11-30,3000.0
2013-12-01,3000.0
2013-12-02,3000.0
2013-12-03,2800.0
2013-12-04,3200.0
2013-12-05,3500.0
2013-12-06,3000.0
2013-12-07,3000.0
2013-12-08,3250.0
2013-12-09,3500.0
2013-12-10,2800.0
2013-12-11,3000.0
2013-12-12,2400.0
2013-12-13,2500.0
2013-12-14,2500.0
2013-12-15,2250.0
2013-12-16,2000.0
2013-12-17,2200.0
2013-12-18,2000.0
2013-12-19,2000.0
2013-12-20,2000.0
2013-12-21,2500.0
2013-12-22,2350.0
2013-12-23,2200.0
2013-12-24,2000.0
2013-12-25,2000.0
2013-12-26,2000.0
2013-12-27,2000.0
2013-12-28,1800.0
2013-12-29,2150.0
2013-12-30,2500.0
2013-12-31,2000.0
2014-01-01,2400.0
2014-01-02,2300.0
2014-01-03,2200.0
2014-01-04,2000.0
2014-01-05,2000.0
2014-01-06,2000.0
2014-01-07,1800.0
2014-01-08,1800.0
2014-01-09,1800.0
2014-01-10,2000.0
2014-01-11,2000.0
2014-01-12,1900.0
2014-01-13,1800.0
2014-01-14,1800.0
2014-01-15,1800.0
2014-01-16,1800.0
2014-01-17,1700.0
2014-01-18,1800.0
2014-01-19,1800.0
2014-01-20,1800.0
2014-01-21,1700.0
2014-01-22,1800.0
2014-01-23,1800.0
2014-01-24,1600.0
2014-01-25,1700.0
2014-01-26,1650.0
2014-01-27,1600.0
2014-01-28,1700.0
2014-01-29,1600.0
2014-01-30,1600.0
2014-01-31,1800.0
2014-02-01,1500.0
2014-02-02,1500.0
2014-02-03,1500.0
2014-02-04,1500.0
2014-02-05,1600.0
2014-02-06,1400.0
2014-02-07,1300.0
2014-02-08,1500.0
2014-02-09,1500.0
2014-02-10,1500.0
2014-02-11,1400.0
2014-02-12,1500.0
2014-02-13,1500.0
2014-02-14,1400.0
2014-02-15,1400.0
2014-02-16,1350.0
2014-02-17,1300.0
2014-02-18,1300.0
2014-02-19,1300.0
2014-02-20,1400.0
2014-02-21,1300.0
2014-02-22,1300.0
2014-02-23,1400.0
2014-02-24,1500.0
2014-02-25,1400.0
2014-02-26,1400.0
2014-02-27,1400.0
2014-02-28,1200.0
2014-03-01,1400.0
2014-03-02,1450.0
2014-03-03,1500.0
2014-03-04,1400.0
2014-03-05,1200.0
2014-03-06,1400.0
2014-03-07,1200.0
2014-03-08,1400.0
2014-03-09,1450.0
2014-03-10,1500.0
2014-03-11,1400.0
2014-03-12,1300.0
2014-03-13,1300.0
2014-03-14,1300.0
2014-03-15,1400.0
2014-03-16,1366.6666666666667
2014-03-17,1333.3333333333333
2014-03-18,1300.0
2014-03-19,1200.0
2014-03-20,1200.0
2014-03-21,1200.0
2014-03-22,1200.0
2014-03-23,1300.0
2014-03-24,1400.0
2014-03-25,1300.0
2014-03-26,1300.0
2014-03-27,1300.0
2014-03-28,1300.0
2014-03-29,1400.0
2014-03-30,1466.666666666667
2014-03-31,1533.333333333333
2014-04-01,1600.0
2014-04-02,1600.0
2014-04-03,1300.0
2014-04-04,1400.0
2014-04-05,1300.0
2014-04-06,1250.0
2014-04-07,1200.0
2014-04-08,1200.0
2014-04-09,1200.0
2014-04-10,1200.0
2014-04-11,1400.0
2014-04-12,1200.0
2014-04-13,1266.6666666666667
2014-04-14,1333.3333333333333
2014-04-15,1400.0
2014-04-16,1400.0
2014-04-17,1433.333333333333
2014-04-18,1466.666666666667
2014-04-19,1500.0
2014-04-20,1450.0
2014-04-21,1400.0
2014-04-22,1300.0
2014-04-23,1400.0
2014-04-24,1300.0
2014-04-25,1400.0
2014-04-26,1400.0
2014-04-27,1500.0
2014-04-28,1600.0
2014-04-29,1500.0
2014-04-30,1300.0
2014-05-01,1350.0
2014-05-02,1400.0
2014-05-03,1400.0
2014-05-04,1450.0
2014-05-05,1500.0
2014-05-06,1500.0
2014-05-07,1400.0
2014-05-08,1400.0
2014-05-09,1400.0
2014-05-10,1500.0
2014-05-11,1500.0
2014-05-12,1500.0
2014-05-13,1300.0
2014-05-14,1350.0
2014-05-15,1400.0
2014-05-16,1400.0
2014-05-17,1800.0
2014-05-18,1700.0
2014-05-19,1600.0
2014-05-20,1600.0
2014-05-21,1600.0
2014-05-22,2000.0
2014-05-23,1600.0
2014-05-24,2000.0
2014-05-25,2000.0
2014-05-26,2000.0
2014-05-27,1800.0
2014-05-28,2000.0
2014-05-29,2000.0
2014-05-30,2500.0
2014-05-31,1600.0
2014-06-01,1700.0
2014-06-02,1800.0
2014-06-03,2000.0
2014-06-04,2500.0
2014-06-05,2600.0
2014-06-06,2600.0
2014-06-07,2600.0
2014-06-08,14800.0
2014-06-09,27000.0
2014-06-10,2600.0
2014-06-11,2500.0
2014-06-12,2600.0
2014-06-13,2700.0
2014-06-14,2600.0
2014-06-15,2800.0
2014-06-16,3000.0
2014-06-17,3000.0
2014-06-18,2800.0
2014-06-19,2800.0
2014-06-20,2600.0
2014-06-21,2800.0
2014-06-22,2800.0
2014-06-23,2800.0
2014-06-24,3000.0
2014-06-25,3500.0
2014-06-26,3200.0
2014-06-27,3500.0
2014-06-28,3400.0
2014-06-29,3450.0
2014-06-30,3500.0
2014-07-01,3500.0
2014-07-02,3700.0
2014-07-03,3500.0
2014-07-04,3500.0
2014-07-05,3500.0
2014-07-06,3500.0
2014-07-07,3500.0
2014-07-08,3500.0
2014-07-09,3500.0
2014-07-10,3700.0
2014-07-11,3500.0
2014-07-12,3500.0
2014-07-13,3500.0
2014-07-14,3500.0
2014-07-15,3500.0
2014-07-16,3500.0
2014-07-17,3500.0
2014-07-18,3500.0
2014-07-19,3500.0
2014-07-20,3250.0
2014-07-21,3000.0
2014-07-22,3500.0
2014-07-23,3500.0
2014-07-24,3500.0
2014-07-25,3400.0
2014-07-26,3000.0
2014-07-27,3200.0
2014-07-28,3400.0
2014-07-29,3450.0
2014-07-30,3500.0
2014-07-31,3500.0
2014-08-01,3400.0
2014-08-02,3500.0
2014-08-03,3500.0
2014-08-04,3500.0
2014-08-05,3500.0
2014-08-06,3500.0
2014-08-07,3200.0
2014-08-08,3200.0
2014-08-09,3500.0
2014-08-10,3150.0
2014-08-11,2800.0
2014-08-12,3000.0
2014-08-13,3000.0
2014-08-14,2800.0
2014-08-15,2900.0
2014-08-16,3000.0
2014-08-17,3166.666666666666
2014-08-18,3333.333333333333
2014-08-19,3500.0
2014-08-20,3200.0
2014-08-21,3200.0
2014-08-22,3000.0
2014-08-23,3500.0
2014-08-24,3450.0
2014-08-25,3400.0
2014-08-26,3400.0
2014-08-27,3500.0
2014-08-28,3500.0
2014-08-29,3450.0
2014-08-30,3400.0
2014-08-31,3450.0
2014-09-01,3500.0
2014-09-02,3500.0
2014-09-03,3200.0
2014-09-04,3200.0
2014-09-05,3200.0
2014-09-06,3000.0
2014-09-07,2900.0
2014-09-08,2800.0
2014-09-09,3000.0
2014-09-10,3000.0
2014-09-11,3000.0
2014-09-12,2500.0
2014-09-13,2500.0
2014-09-14,2500.0
2014-09-15,2500.0
2014-09-16,2800.0
2014-09-17,2500.0
2014-09-18,2500.0
2014-09-19,2700.0
2014-09-20,2500.0
2014-09-21,2500.0
2014-09-22,2500.0
2014-09-23,2500.0
2014-09-24,2500.0
2014-09-25,2500.0
2014-09-26,2500.0
2014-09-27,2300.0
2014-09-28,2400.0
2014-09-29,2500.0
2014-09-30,2200.0
2014-10-01,2500.0
2014-10-02,2583.333333333333
2014-10-03,2666.6666666666665
2014-10-04,2750.0
2014-10-05,2833.333333333333
2014-10-06,2916.666666666666
2014-10-07,3000.0
2014-10-08,3000.0
2014-10-09,2500.0
2014-10-10,2500.0
2014-10-11,2500.0
2014-10-12,2500.0
2014-10-13,2500.0
2014-10-14,2200.0
2014-10-15,2500.0
2014-10-16,2500.0
2014-10-17,2700.0
2014-10-18,2500.0
2014-10-19,2450.0
2014-10-20,2400.0
2014-10-21,2000.0
2014-10-22,2400.0
2014-10-23,2400.0
2014-10-24,2400.0
2014-10-25,2400.0
2014-10-26,2400.0
2014-10-27,2400.0
2014-10-28,2400.0
2014-10-29,2600.0
2014-10-30,2600.0
2014-10-31,3000.0
2014-11-01,3000.0
2014-11-02,3000.0
2014-11-03,3000.0
2014-11-04,3100.0
2014-11-05,3200.0
2014-11-06,3000.0
2014-11-07,2800.0
2014-11-08,2600.0
2014-11-09,2400.0
2014-11-10,2200.0
2014-11-11,2500.0
2014-11-12,2200.0
2014-11-13,2000.0
2014-11-14,2600.0
2014-11-15,2400.0
2014-11-16,2300.0
2014-11-17,2200.0
2014-11-18,2800.0
2014-11-19,3000.0
2014-11-20,2200.0
2014-11-21,1800.0
2014-11-22,2200.0
2014-11-23,2250.0
2014-11-24,2300.0
2014-11-25,2000.0
2014-11-26,2500.0
2014-11-27,2200.0
2014-11-28,2500.0
2014-11-29,3000.0
2014-11-30,2850.0
2014-12-01,2700.0
2014-12-02,2000.0
2014-12-03,1800.0
2014-12-04,1800.0
2014-12-05,1800.0
2014-12-06,2200.0
2014-12-07,2200.0
2014-12-08,2200.0
2014-12-09,2200.0
2014-12-10,2200.0
2014-12-11,2200.0
2014-12-12,2000.0
2014-12-13,2300.0
2014-12-14,2400.0
2014-12-15,2500.0
2014-12-16,2400.0
2014-12-17,2500.0
2014-12-18,2800.0
2014-12-19,2600.0
2014-12-20,2500.0
2014-12-21,2500.0
2014-12-22,2500.0
2014-12-23,2600.0
2014-12-24,2800.0
2014-12-25,2500.0
2014-12-26,2200.0
2014-12-27,2300.0
2014-12-28,2400.0
2014-12-29,2500.0
2014-12-30,2400.0
2014-12-31,2400.0
2015-01-01,2500.0
2015-01-02,2400.0
2015-01-03,2600.0
2015-01-04,2800.0
2015-01-05,3000.0
2015-01-06,3000.0
2015-01-07,3000.0
2015-01-08,2700.0
2015-01-09,2800.0
2015-01-10,3000.0
2015-01-11,2900.0
2015-01-12,2800.0
2015-01-13,2600.0
2015-01-14,2800.0
2015-01-15,2800.0
2015-01-16,2800.0
2015-01-17,2800.0
2015-01-18,2800.0
2015-01-19,2800.0
2015-01-20,3000.0
2015-01-21,3000.0
2015-01-22,3000.0
2015-01-23,2800.0
2015-01-24,2800.0
2015-01-25,2700.0
2015-01-26,2600.0
2015-01-27,2500.0
2015-01-28,2800.0
2015-01-29,2600.0
2015-01-30,3000.0
2015-01-31,2800.0
2015-02-01,2900.0
2015-02-02,3000.0
2015-02-03,3000.0
2015-02-04,3000.0
2015-02-05,3000.0
2015-02-06,3000.0
2015-02-07,3200.0
2015-02-08,3100.0
2015-02-09,3000.0
2015-02-10,2800.0
2015-02-11,2800.0
2015-02-12,2800.0
2015-02-13,2700.0
2015-02-14,2700.0
2015-02-15,2700.0
2015-02-16,2700.0
2015-02-17,2600.0
2015-02-18,2500.0
2015-02-19,2600.0
2015-02-20,2500.0
2015-02-21,2500.0
2015-02-22,2650.0
2015-02-23,2800.0
2015-02-24,2700.0
2015-02-25,2500.0
2015-02-26,2500.0
2015-02-27,2500.0
2015-02-28,2600.0
2015-03-01,2550.0
2015-03-02,2500.0
2015-03-03,2200.0
2015-03-04,2500.0
2015-03-05,2500.0
2015-03-06,2500.0
2015-03-07,2500.0
2015-03-08,2600.0
2015-03-09,2700.0
2015-03-10,2500.0
2015-03-11,2500.0
2015-03-12,2700.0
2015-03-13,2500.0
2015-03-14,2500.0
2015-03-15,2450.0
2015-03-16,2400.0
2015-03-17,2500.0
2015-03-18,2500.0
2015-03-19,2500.0
2015-03-20,2300.0
2015-03-21,2333.333333333333
2015-03-22,2366.6666666666665
2015-03-23,2400.0
2015-03-24,2200.0
2015-03-25,2000.0
2015-03-26,2000.0
2015-03-27,2000.0
2015-03-28,2100.0
2015-03-29,2200.0
2015-03-30,2300.0
2015-03-31,2400.0
2015-04-01,2200.0
2015-04-02,2233.333333333333
2015-04-03,2266.6666666666665
2015-04-04,2300.0
2015-04-05,2300.0
2015-04-06,2300.0
2015-04-07,2300.0
2015-04-08,2400.0
2015-04-09,2200.0
2015-04-10,2300.0
2015-04-11,2200.0
2015-04-12,2250.0
2015-04-13,2300.0
2015-04-14,2250.0
2015-04-15,2200.0
2015-04-16,2220.0
2015-04-17,2240.0
2015-04-18,2260.0
2015-04-19,2280.0
2015-04-20,2300.0
2015-04-21,2300.0
2015-04-22,2200.0
2015-04-23,2300.0
2015-04-24,2200.0
2015-04-25,2200.0
2015-04-26,2250.0
2015-04-27,2300.0
2015-04-28,2300.0
2015-04-29,2200.0
2015-04-30,2200.0
2015-05-01,2300.0
2015-05-02,2400.0
2015-05-03,2366.6666666666665
2015-05-04,2333.333333333333
2015-05-05,2300.0
2015-05-06,2200.0
2015-05-07,2400.0
2015-05-08,2500.0
2015-05-09,2500.0
2015-05-10,2500.0
2015-05-11,2500.0
2015-05-12,2400.0
2015-05-13,2400.0
2015-05-14,2400.0
2015-05-15,2400.0
2015-05-16,2400.0
2015-05-17,2400.0
2015-05-18,2400.0
2015-05-19,2400.0
