,0.0
2008-11-25,813.6666666666665
2008-11-26,819.8888888888887
2008-11-27,826.1111111111113
2008-11-28,832.3333333333333
2008-11-29,838.5555555555555
2008-11-30,844.7777777777777
2008-12-01,851.0
2008-12-02,1071.0
2008-12-03,1051.0
2008-12-04,1031.0
2008-12-05,1011.0
2008-12-06,991.0
2008-12-07,971.0
2008-12-08,951.0
2008-12-09,951.0
2008-12-10,900.0
2008-12-11,944.2
2008-12-12,988.4
2008-12-13,1032.6
2008-12-14,1076.8
2008-12-15,1121.0
2008-12-16,1051.0
2008-12-17,1041.0
2008-12-18,985.0
2008-12-19,951.0
2008-12-20,1000.6666666666664
2008-12-21,1050.3333333333333
2008-12-22,1100.0
2008-12-23,1111.0
2008-12-24,1151.0
2008-12-25,1141.0
2008-12-26,1225.0
2008-12-27,1267.0
2008-12-28,1309.0
2008-12-29,1351.0
2008-12-30,1221.0
2008-12-31,1161.0
2009-01-01,1080.0
2009-01-02,1201.0
2009-01-03,1211.0
2009-01-04,1221.0
2009-01-05,1231.0
2009-01-06,1241.0
2009-01-07,1251.0
2009-01-08,1281.0
2009-01-09,1325.0
2009-01-10,1293.6666666666667
2009-01-11,1262.3333333333333
2009-01-12,1231.0
2009-01-13,1231.0
2009-01-14,1281.0
2009-01-15,1331.0
2009-01-16,1358.25
2009-01-17,1385.5
2009-01-18,1412.75
2009-01-19,1440.0
2009-01-20,1451.0
2009-01-21,1451.0
2009-01-22,1431.0
2009-01-23,1395.0
2009-01-24,1314.0
2009-01-25,1233.0
2009-01-26,1152.0
2009-01-27,1071.0
2009-01-28,951.0
2009-01-29,950.0
2009-01-30,951.4285714285713
2009-01-31,952.8571428571428
2009-02-01,954.2857142857144
2009-02-02,955.7142857142856
2009-02-03,957.1428571428572
2009-02-04,958.5714285714287
2009-02-05,960.0
2009-02-06,961.4285714285713
2009-02-07,962.8571428571428
2009-02-08,964.2857142857144
2009-02-09,965.7142857142856
2009-02-10,967.1428571428572
2009-02-11,968.5714285714287
2009-02-12,970.0
2009-02-13,971.4285714285713
2009-02-14,972.8571428571428
2009-02-15,974.2857142857144
2009-02-16,975.7142857142856
2009-02-17,977.1428571428572
2009-02-18,978.5714285714287
2009-02-19,980.0
2009-02-20,981.4285714285713
2009-02-21,982.8571428571428
2009-02-22,984.2857142857144
2009-02-23,985.7142857142856
2009-02-24,987.1428571428572
2009-02-25,988.5714285714287
2009-02-26,990.0
2009-02-27,991.4285714285713
2009-02-28,992.8571428571428
2009-03-01,994.2857142857144
2009-03-02,995.7142857142856
2009-03-03,997.1428571428572
2009-03-04,998.5714285714287
2009-03-05,1000.0
2009-03-06,1001.4285714285713
2009-03-07,1002.8571428571428
2009-03-08,1004.2857142857144
2009-03-09,1005.7142857142856
2009-03-10,1007.1428571428572
2009-03-11,1008.5714285714287
2009-03-12,1010.0
2009-03-13,1011.4285714285713
2009-03-14,1012.8571428571428
2009-03-15,1014.2857142857144
2009-03-16,1015.7142857142858
2009-03-17,1017.1428571428572
2009-03-18,1018.5714285714287
2009-03-19,1020.0
2009-03-20,1021.4285714285713
2009-03-21,1022.8571428571428
2009-03-22,1024.2857142857142
2009-03-23,1025.7142857142858
2009-03-24,1027.142857142857
2009-03-25,1028.5714285714287
2009-03-26,1030.0
2009-03-27,1031.4285714285713
2009-03-28,1032.857142857143
2009-03-29,1034.2857142857142
2009-03-30,1035.7142857142858
2009-03-31,1037.142857142857
2009-04-01,1038.5714285714287
2009-04-02,1040.0
2009-04-03,1041.4285714285713
2009-04-04,1042.857142857143
2009-04-05,1044.2857142857142
2009-04-06,1045.7142857142858
2009-04-07,1047.142857142857
2009-04-08,1048.5714285714287
2009-04-09,1050.0
2009-04-10,1051.4285714285713
2009-04-11,1052.857142857143
2009-04-12,1054.2857142857142
2009-04-13,1055.7142857142858
2009-04-14,1057.142857142857
2009-04-15,1058.5714285714287
2009-04-16,1060.0
2009-04-17,1061.4285714285713
2009-04-18,1062.857142857143
2009-04-19,1064.2857142857142
2009-04-20,1065.7142857142858
2009-04-21,1067.142857142857
2009-04-22,1068.5714285714287
2009-04-23,1070.0
2009-04-24,1071.4285714285713
2009-04-25,1072.857142857143
2009-04-26,1074.2857142857142
2009-04-27,1075.7142857142858
2009-04-28,1077.142857142857
2009-04-29,1078.5714285714287
2009-04-30,1080.0
2009-05-01,1081.4285714285716
2009-05-02,1082.857142857143
2009-05-03,1084.2857142857142
2009-05-04,1085.7142857142858
2009-05-05,1087.142857142857
2009-05-06,1088.5714285714287
2009-05-07,1090.0
2009-05-08,1091.4285714285716
2009-05-09,1092.857142857143
2009-05-10,1094.2857142857142
2009-05-11,1095.7142857142858
2009-05-12,1097.142857142857
2009-05-13,1098.5714285714287
2009-05-14,1100.0
2009-05-15,1101.4285714285716
2009-05-16,1102.857142857143
2009-05-17,1104.2857142857142
2009-05-18,1105.7142857142858
2009-05-19,1107.142857142857
2009-05-20,1108.5714285714287
2009-05-21,1110.0
2009-05-22,1111.4285714285716
2009-05-23,1112.857142857143
2009-05-24,1114.2857142857142
2009-05-25,1115.7142857142858
2009-05-26,1117.142857142857
2009-05-27,1118.5714285714287
2009-05-28,1120.0
2009-05-29,1121.4285714285716
2009-05-30,1122.857142857143
2009-05-31,1124.2857142857142
2009-06-01,1125.7142857142858
2009-06-02,1127.142857142857
2009-06-03,1128.5714285714287
2009-06-04,1130.0
2009-06-05,1131.4285714285716
2009-06-06,1132.857142857143
2009-06-07,1134.2857142857142
2009-06-08,1135.7142857142858
2009-06-09,1137.142857142857
2009-06-10,1138.5714285714287
2009-06-11,1140.0
2009-06-12,1141.4285714285716
2009-06-13,1142.857142857143
2009-06-14,1144.2857142857142
2009-06-15,1145.7142857142858
2009-06-16,1147.142857142857
2009-06-17,1148.5714285714287
2009-06-18,1150.0
2009-06-19,1151.4285714285716
2009-06-20,1152.857142857143
2009-06-21,1154.2857142857142
2009-06-22,1155.7142857142858
2009-06-23,1157.142857142857
2009-06-24,1158.5714285714287
2009-06-25,1160.0
2009-06-26,1161.4285714285716
2009-06-27,1162.857142857143
2009-06-28,1164.2857142857142
2009-06-29,1165.7142857142858
2009-06-30,1167.142857142857
2009-07-01,1168.5714285714287
2009-07-02,1170.0
2009-07-03,1171.4285714285716
2009-07-04,1172.857142857143
2009-07-05,1174.2857142857142
2009-07-06,1175.7142857142858
2009-07-07,1177.142857142857
2009-07-08,1178.5714285714287
2009-07-09,1180.0
2009-07-10,1181.4285714285716
2009-07-11,1182.857142857143
2009-07-12,1184.2857142857142
2009-07-13,1185.7142857142858
2009-07-14,1187.142857142857
2009-07-15,1188.5714285714287
2009-07-16,1190.0
2009-07-17,1191.4285714285716
2009-07-18,1192.857142857143
2009-07-19,1194.2857142857142
2009-07-20,1195.7142857142858
2009-07-21,1197.142857142857
2009-07-22,1198.5714285714287
2009-07-23,1200.0
2009-07-24,1201.4285714285716
2009-07-25,1202.857142857143
2009-07-26,1204.2857142857142
2009-07-27,1205.7142857142858
2009-07-28,1207.142857142857
2009-07-29,1208.5714285714284
2009-07-30,1210.0
2009-07-31,1211.4285714285716
2009-08-01,1212.857142857143
2009-08-02,1214.2857142857142
2009-08-03,1215.7142857142858
2009-08-04,1217.142857142857
2009-08-05,1218.5714285714284
2009-08-06,1220.0
2009-08-07,1221.4285714285716
2009-08-08,1222.857142857143
2009-08-09,1224.2857142857142
2009-08-10,1225.7142857142858
2009-08-11,1227.142857142857
2009-08-12,1228.5714285714284
2009-08-13,1230.0
2009-08-14,1231.4285714285716
2009-08-15,1232.857142857143
2009-08-16,1234.2857142857142
2009-08-17,1235.7142857142858
2009-08-18,1237.142857142857
2009-08-19,1238.5714285714284
2009-08-20,1240.0
2009-08-21,1241.4285714285716
2009-08-22,1242.857142857143
2009-08-23,1244.2857142857142
2009-08-24,1245.7142857142858
2009-08-25,1247.142857142857
2009-08-26,1248.5714285714284
2009-08-27,1250.0
2009-08-28,1251.4285714285716
2009-08-29,1252.857142857143
2009-08-30,1254.2857142857142
2009-08-31,1255.7142857142858
2009-09-01,1257.142857142857
2009-09-02,1258.5714285714284
2009-09-03,1260.0
2009-09-04,1261.4285714285716
2009-09-05,1262.857142857143
2009-09-06,1264.2857142857142
2009-09-07,1265.7142857142858
2009-09-08,1267.142857142857
2009-09-09,1268.5714285714284
2009-09-10,1270.0
2009-09-11,1271.4285714285716
2009-09-12,1272.857142857143
2009-09-13,1274.2857142857142
2009-09-14,1275.7142857142858
2009-09-15,1277.142857142857
2009-09-16,1278.5714285714284
2009-09-17,1280.0
2009-09-18,1281.4285714285716
2009-09-19,1282.857142857143
2009-09-20,1284.2857142857142
2009-09-21,1285.7142857142858
2009-09-22,1287.142857142857
2009-09-23,1288.5714285714284
2009-09-24,1290.0
2009-09-25,1291.4285714285716
2009-09-26,1292.857142857143
2009-09-27,1294.2857142857142
2009-09-28,1295.7142857142858
2009-09-29,1297.142857142857
2009-09-30,1298.5714285714284
2009-10-01,1300.0
2009-10-02,1352.75
2009-10-03,1405.5
2009-10-04,1458.25
2009-10-05,1511.0
2009-10-06,1501.0
2009-10-07,1390.0
2009-10-08,1361.0
2009-10-09,1100.0
2009-10-10,1117.3636363636363
2009-10-11,1134.7272727272727
2009-10-12,1152.090909090909
2009-10-13,1169.4545454545455
2009-10-14,1186.8181818181818
2009-10-15,1204.1818181818182
2009-10-16,1221.5454545454545
2009-10-17,1238.909090909091
2009-10-18,1256.2727272727273
2009-10-19,1273.6363636363635
2009-10-20,1291.0
2009-10-21,1401.0
2009-10-22,1431.0
2009-10-23,1401.0
2009-10-24,1467.666666666667
2009-10-25,1534.333333333333
2009-10-26,1601.0
2009-10-27,1391.0
2009-10-28,1351.0
2009-10-29,1301.0
2009-10-30,1450.0
2009-10-31,1393.75
2009-11-01,1337.5
2009-11-02,1281.25
2009-11-03,1225.0
2009-11-04,1281.0
2009-11-05,1301.0
2009-11-06,1251.0
2009-11-07,1261.0
2009-11-08,1271.0
2009-11-09,1281.0
2009-11-10,1525.0
2009-11-11,1618.0
2009-11-12,1711.0
2009-11-13,1789.0
2009-11-14,1867.0
2009-11-15,1945.0
2009-11-16,2023.0
2009-11-17,2101.0
2009-11-18,1901.0
2009-11-19,1700.0
2009-11-20,1551.0
2009-11-21,1717.666666666667
2009-11-22,1884.333333333333
2009-11-23,2051.0
2009-11-24,1801.0
2009-11-25,1501.0
2009-11-26,1601.0
2009-11-27,1526.0
2009-11-28,1451.0
2009-11-29,1376.0
2009-11-30,1301.0
2009-12-01,1301.0
2009-12-02,1301.0
2009-12-03,1301.0
2009-12-04,1301.0
2009-12-05,1301.0
2009-12-06,1301.0
2009-12-07,1301.0
2009-12-08,1301.0
2009-12-09,1301.0
2009-12-10,1301.0
2009-12-11,1301.0
2009-12-12,1301.0
2009-12-13,1301.0
2009-12-14,1301.0
2009-12-15,1301.0
2009-12-16,1301.0
2009-12-17,1301.0
2009-12-18,1301.0
2009-12-19,1301.0
2009-12-20,1301.0
2009-12-21,1301.0
2009-12-22,1301.0
2009-12-23,1301.0
2009-12-24,1301.0
2009-12-25,1301.0
2009-12-26,1301.0
2009-12-27,1301.0
2009-12-28,1301.0
2009-12-29,1301.0
2009-12-30,1301.0
2009-12-31,1301.0
2010-01-01,1301.0
2010-01-02,1284.0
2010-01-03,1267.0
2010-01-04,1250.0
2010-01-05,1331.0
2010-01-06,1400.0
2010-01-07,1300.0
2010-01-08,1232.75
2010-01-09,1165.5
2010-01-10,1098.25
2010-01-11,1031.0
2010-01-12,1111.0
2010-01-13,1201.0
2010-01-14,1200.8
2010-01-15,1200.6
2010-01-16,1200.4
2010-01-17,1200.2
2010-01-18,1200.0
2010-01-19,1301.0
2010-01-20,1301.0
2010-01-21,1401.0
2010-01-22,1431.0
2010-01-23,1429.0
2010-01-24,1427.0
2010-01-25,1425.0
2010-01-26,1425.0
2010-01-27,1425.0
2010-01-28,1351.0
2010-01-29,1250.0
2010-01-30,1217.0
2010-01-31,1184.0
2010-02-01,1151.0
2010-02-02,1180.0
2010-02-03,1200.0
2010-02-04,1251.0
2010-02-05,1150.0
2010-02-06,1183.6666666666667
2010-02-07,1217.3333333333333
2010-02-08,1251.0
2010-02-09,1212.0
2010-02-10,1125.0
2010-02-11,1161.0
2010-02-12,1120.75
2010-02-13,1080.5
2010-02-14,1040.25
2010-02-15,1000.0
2010-02-16,951.0
2010-02-17,831.0
2010-02-18,925.0
2010-02-19,889.0
2010-02-20,853.0
2010-02-21,817.0
2010-02-22,781.0
2010-02-23,700.0
2010-02-24,715.0
2010-02-25,651.0
2010-02-26,650.0
2010-02-27,662.5
2010-02-28,675.0
2010-03-01,687.5
2010-03-02,700.0
2010-03-03,730.0
2010-03-04,900.0
2010-03-05,875.0
2010-03-06,850.0
2010-03-07,825.0
2010-03-08,800.0
2010-03-09,715.0
2010-03-10,700.0
2010-03-11,781.0
2010-03-12,700.0
2010-03-13,682.2
2010-03-14,664.4
2010-03-15,646.6
2010-03-16,628.8
2010-03-17,611.0
2010-03-18,600.0
2010-03-19,551.0
2010-03-20,575.6666666666666
2010-03-21,600.3333333333334
2010-03-22,625.0
2010-03-23,611.0
2010-03-24,611.0
2010-03-25,611.0
2010-03-26,451.0
2010-03-27,455.5
2010-03-28,460.0
2010-03-29,464.5
2010-03-30,469.0
2010-03-31,473.5
2010-04-01,478.0
2010-04-02,482.5
2010-04-03,487.0
2010-04-04,491.5
2010-04-05,496.0
2010-04-06,500.5
2010-04-07,505.0
2010-04-08,509.5
2010-04-09,514.0
2010-04-10,518.5
2010-04-11,523.0
2010-04-12,527.5
2010-04-13,532.0
2010-04-14,536.5
2010-04-15,541.0
2010-04-16,600.0
2010-04-17,553.6666666666666
2010-04-18,507.33333333333326
2010-04-19,461.0
2010-04-20,491.0
2010-04-21,525.0
2010-04-22,510.0
2010-04-23,521.0
2010-04-24,531.0
2010-04-25,541.0
2010-04-26,551.0
2010-04-27,525.0
2010-04-28,510.0
2010-04-29,525.0
2010-04-30,500.0
2010-05-01,491.83333333333326
2010-05-02,483.66666666666674
2010-05-03,475.5
2010-05-04,467.33333333333326
2010-05-05,459.16666666666674
2010-05-06,451.0
2010-05-07,511.0
2010-05-08,491.0
2010-05-09,471.0
2010-05-10,451.0
2010-05-11,481.0
2010-05-12,501.0
2010-05-13,501.0
2010-05-14,530.75
2010-05-15,560.5
2010-05-16,590.25
2010-05-17,620.0
2010-05-18,625.0
2010-05-19,600.0
2010-05-20,551.0
2010-05-21,521.0
2010-05-22,547.3333333333334
2010-05-23,573.6666666666666
2010-05-24,600.0
2010-05-25,601.0
2010-05-26,601.0
2010-05-27,600.0
2010-05-28,561.0
2010-05-29,557.6666666666666
2010-05-30,554.3333333333334
2010-05-31,551.0
2010-06-01,575.0
2010-06-02,575.0
2010-06-03,591.0
2010-06-04,611.0
2010-06-05,597.6666666666666
2010-06-06,584.3333333333334
2010-06-07,571.0
2010-06-08,575.0
2010-06-09,575.0
2010-06-10,571.0
2010-06-11,621.0
2010-06-12,611.0
2010-06-13,601.0
2010-06-14,591.0
2010-06-15,575.0
2010-06-16,631.0
2010-06-17,625.0
2010-06-18,626.8571428571429
2010-06-19,628.7142857142858
2010-06-20,630.5714285714286
2010-06-21,632.4285714285714
2010-06-22,634.2857142857142
2010-06-23,636.1428571428571
2010-06-24,638.0
2010-06-25,639.8571428571429
2010-06-26,641.7142857142858
2010-06-27,643.5714285714286
2010-06-28,645.4285714285714
2010-06-29,647.2857142857142
2010-06-30,649.1428571428571
2010-07-01,651.0
2010-07-02,611.0
2010-07-03,614.3333333333334
2010-07-04,617.6666666666666
2010-07-05,621.0
2010-07-06,610.0
2010-07-07,591.0
2010-07-08,631.0
2010-07-09,655.0
2010-07-10,643.6666666666666
2010-07-11,632.3333333333334
2010-07-12,621.0
2010-07-13,635.0
2010-07-14,631.0
2010-07-15,631.0
2010-07-16,631.0
2010-07-17,624.3333333333334
2010-07-18,617.6666666666666
2010-07-19,611.0
2010-07-20,641.0
2010-07-21,631.0
2010-07-22,621.0
2010-07-23,631.0
2010-07-24,637.6666666666666
2010-07-25,644.3333333333334
2010-07-26,651.0
2010-07-27,721.0
2010-07-28,731.0
2010-07-29,735.2857142857142
2010-07-30,739.5714285714287
2010-07-31,743.8571428571429
2010-08-01,748.1428571428571
2010-08-02,752.4285714285713
2010-08-03,756.7142857142858
2010-08-04,761.0
2010-08-05,731.0
2010-08-06,725.0
2010-08-07,725.0
2010-08-08,725.0
2010-08-09,725.0
2010-08-10,725.0
2010-08-11,790.0
2010-08-12,780.0
2010-08-13,831.0
2010-08-14,864.3333333333335
2010-08-15,897.6666666666665
2010-08-16,931.0
2010-08-17,891.0
2010-08-18,851.0
2010-08-19,841.0
2010-08-20,831.0
2010-08-21,829.0
2010-08-22,827.0
2010-08-23,825.0
2010-08-24,878.0
2010-08-25,931.0
2010-08-26,1011.0
2010-08-27,991.0
2010-08-28,993.5
2010-08-29,996.0
2010-08-30,998.5
2010-08-31,1001.0
2010-09-01,1009.3333333333336
2010-09-02,1017.6666666666664
2010-09-03,1026.0
2010-09-04,1034.3333333333333
2010-09-05,1042.6666666666667
2010-09-06,1051.0
2010-09-07,1104.3333333333333
2010-09-08,1157.6666666666667
2010-09-09,1211.0
2010-09-10,1238.142857142857
2010-09-11,1265.2857142857142
2010-09-12,1292.4285714285713
2010-09-13,1319.5714285714287
2010-09-14,1346.7142857142858
2010-09-15,1373.857142857143
2010-09-16,1401.0
2010-09-17,1401.0
2010-09-18,1411.0
2010-09-19,1421.0
2010-09-20,1431.0
2010-09-21,1441.0
2010-09-22,1431.0
2010-09-23,1421.0
2010-09-24,1451.0
2010-09-25,1500.666666666667
2010-09-26,1550.333333333333
2010-09-27,1600.0
2010-09-28,1651.0
2010-09-29,1711.0
2010-09-30,1710.5
2010-10-01,1710.0
2010-10-02,1643.666666666667
2010-10-03,1577.333333333333
2010-10-04,1511.0
2010-10-05,1451.0
2010-10-06,1404.333333333333
2010-10-07,1357.6666666666667
2010-10-08,1311.0
2010-10-09,1311.0
2010-10-10,1311.0
2010-10-11,1311.0
2010-10-12,1300.0
2010-10-13,1501.0
2010-10-14,1511.0
2010-10-15,1451.0
2010-10-16,1431.0
2010-10-17,1411.0
2010-10-18,1391.0
2010-10-19,1370.0
2010-10-20,1325.0
2010-10-21,1350.0
2010-10-22,1351.0
2010-10-23,1350.75
2010-10-24,1350.5
2010-10-25,1350.25
2010-10-26,1350.0
2010-10-27,1431.0
2010-10-28,1525.0
2010-10-29,1521.0
2010-10-30,1538.8636363636365
2010-10-31,1556.7272727272727
2010-11-01,1574.590909090909
2010-11-02,1592.4545454545455
2010-11-03,1610.3181818181818
2010-11-04,1628.1818181818182
2010-11-05,1646.0454545454545
2010-11-06,1663.909090909091
2010-11-07,1681.7727272727273
2010-11-08,1699.6363636363635
2010-11-09,1717.5
2010-11-10,1735.3636363636365
2010-11-11,1753.2272727272727
2010-11-12,1771.090909090909
2010-11-13,1788.9545454545455
2010-11-14,1806.818181818181
2010-11-15,1824.6818181818185
2010-11-16,1842.5454545454545
2010-11-17,1860.409090909091
2010-11-18,1878.2727272727273
2010-11-19,1896.1363636363635
2010-11-20,1914.0
2010-11-21,1931.8636363636365
2010-11-22,1949.7272727272727
2010-11-23,1967.590909090909
2010-11-24,1985.4545454545453
2010-11-25,2003.318181818181
2010-11-26,2021.1818181818185
2010-11-27,2039.0454545454545
2010-11-28,2056.909090909091
2010-11-29,2074.772727272727
2010-11-30,2092.6363636363635
2010-12-01,2110.5
2010-12-02,2128.3636363636365
2010-12-03,2146.227272727273
2010-12-04,2164.090909090909
2010-12-05,2181.9545454545455
2010-12-06,2199.818181818182
2010-12-07,2217.681818181818
2010-12-08,2235.5454545454545
2010-12-09,2253.409090909091
2010-12-10,2271.272727272727
2010-12-11,2289.1363636363635
2010-12-12,2307.0
2010-12-13,2324.8636363636365
2010-12-14,2342.727272727273
2010-12-15,2360.590909090909
2010-12-16,2378.454545454545
2010-12-17,2396.318181818182
2010-12-18,2414.181818181818
2010-12-19,2432.0454545454545
2010-12-20,2449.909090909091
2010-12-21,2467.772727272727
2010-12-22,2485.6363636363635
2010-12-23,2503.5
2010-12-24,2521.3636363636365
2010-12-25,2539.227272727273
2010-12-26,2557.090909090909
2010-12-27,2574.954545454545
2010-12-28,2592.818181818182
2010-12-29,2610.681818181818
2010-12-30,2628.5454545454545
2010-12-31,2646.409090909091
2011-01-01,2664.272727272727
2011-01-02,2682.1363636363635
2011-01-03,2700.0
2011-01-04,2900.0
2011-01-05,3100.0
2011-01-06,3000.0
2011-01-07,3000.0
2011-01-08,3000.0
2011-01-09,3000.0
2011-01-10,3000.0
2011-01-11,3000.0
2011-01-12,2851.0
2011-01-13,2500.0
2011-01-14,2501.0
2011-01-15,2517.6666666666665
2011-01-16,2534.333333333333
2011-01-17,2551.0
2011-01-18,2500.0
2011-01-19,2300.0
2011-01-20,2700.0
2011-01-21,2700.0
2011-01-22,2200.0
2011-01-23,1800.0
2011-01-24,1400.0
2011-01-25,1250.0
2011-01-26,1225.0
2011-01-27,1200.0
2011-01-28,1300.0
2011-01-29,1366.6666666666667
2011-01-30,1433.333333333333
2011-01-31,1500.0
2011-02-01,1400.0
2011-02-02,1300.0
2011-02-03,1200.0
2011-02-04,1143.75
2011-02-05,1087.5
2011-02-06,1031.25
2011-02-07,975.0
2011-02-08,851.0
2011-02-09,650.0
2011-02-10,690.2
2011-02-11,730.4
2011-02-12,770.6
2011-02-13,810.8
2011-02-14,851.0
2011-02-15,925.0
2011-02-16,912.5
2011-02-17,900.0
2011-02-18,925.0
2011-02-19,933.3333333333336
2011-02-20,941.6666666666664
2011-02-21,950.0
2011-02-22,851.0
2011-02-23,751.0
2011-02-24,661.0
2011-02-25,645.0
2011-02-26,610.3333333333334
2011-02-27,575.6666666666666
2011-02-28,541.0
2011-03-01,525.0
2011-03-02,528.0
2011-03-03,531.0
2011-03-04,504.5
2011-03-05,478.0
2011-03-06,451.5
2011-03-07,425.0
2011-03-08,448.0
2011-03-09,471.0
2011-03-10,575.0
2011-03-11,475.0
2011-03-12,441.66666666666674
2011-03-13,408.33333333333326
2011-03-14,375.0
2011-03-15,600.0
2011-03-16,425.0
2011-03-17,575.0
2011-03-18,501.0
2011-03-19,517.3333333333334
2011-03-20,533.6666666666666
2011-03-21,550.0
2011-03-22,510.0
2011-03-23,550.0
2011-03-24,550.0
2011-03-25,550.0
2011-03-26,555.5454545454545
2011-03-27,561.0909090909091
2011-03-28,566.6363636363636
2011-03-29,572.1818181818181
2011-03-30,577.7272727272727
2011-03-31,583.2727272727273
2011-04-01,588.8181818181819
2011-04-02,594.3636363636364
2011-04-03,599.9090909090909
2011-04-04,605.4545454545455
2011-04-05,611.0
2011-04-06,575.0
2011-04-07,621.0
2011-04-08,625.0
2011-04-09,608.3333333333334
2011-04-10,591.6666666666666
2011-04-11,575.0
2011-04-12,562.5
2011-04-13,550.0
2011-04-14,537.5
2011-04-15,525.0
2011-04-16,533.3333333333334
2011-04-17,541.6666666666666
2011-04-18,550.0
2011-04-19,600.0
2011-04-20,641.0
2011-04-21,615.0
2011-04-22,605.0
2011-04-23,595.0
2011-04-24,585.0
2011-04-25,575.0
2011-04-26,611.0
2011-04-27,571.0
2011-04-28,570.0
2011-04-29,570.0
2011-04-30,570.0
2011-05-01,570.0
2011-05-02,570.0
2011-05-03,560.0
2011-05-04,550.0
2011-05-05,550.0
2011-05-06,550.0
2011-05-07,550.0
2011-05-08,550.0
2011-05-09,550.0
2011-05-10,550.0
2011-05-11,550.0
2011-05-12,550.0
2011-05-13,550.0
2011-05-14,550.0
2011-05-15,550.0
2011-05-16,550.0
2011-05-17,537.5
2011-05-18,525.0
2011-05-19,540.0
2011-05-20,551.0
2011-05-21,550.6666666666666
2011-05-22,550.3333333333334
2011-05-23,550.0
2011-05-24,550.0
2011-05-25,550.0
2011-05-26,550.0
2011-05-27,550.0
2011-05-28,550.0
2011-05-29,550.0
2011-05-30,550.0
2011-05-31,550.0
2011-06-01,550.0
2011-06-02,550.0
2011-06-03,550.0
2011-06-04,575.0
2011-06-05,600.0
2011-06-06,625.0
2011-06-07,625.0
2011-06-08,650.0
2011-06-09,701.0
2011-06-10,688.25
2011-06-11,675.5
2011-06-12,662.75
2011-06-13,650.0
2011-06-14,675.0
2011-06-15,701.0
2011-06-16,751.0
2011-06-17,760.0
2011-06-18,790.3333333333335
2011-06-19,820.6666666666665
2011-06-20,851.0
2011-06-21,850.0
2011-06-22,850.0
2011-06-23,800.0
2011-06-24,775.0
2011-06-25,775.0
2011-06-26,775.0
2011-06-27,775.0
2011-06-28,750.0
2011-06-29,775.0
2011-06-30,861.0
2011-07-01,845.75
2011-07-02,830.5
2011-07-03,815.25
2011-07-04,800.0
2011-07-05,775.0
2011-07-06,775.0
2011-07-07,851.0
2011-07-08,801.0
2011-07-09,813.5
2011-07-10,826.0
2011-07-11,838.5
2011-07-12,851.0
2011-07-13,875.0
2011-07-14,900.0
2011-07-15,925.0
2011-07-16,913.3333333333336
2011-07-17,901.6666666666664
2011-07-18,890.0
2011-07-19,851.0
2011-07-20,851.0
2011-07-21,860.0
2011-07-22,841.0
2011-07-23,837.0
2011-07-24,833.0
2011-07-25,829.0
2011-07-26,825.0
2011-07-27,850.0
2011-07-28,861.0
2011-07-29,860.0
2011-07-30,863.3333333333335
2011-07-31,866.6666666666665
2011-08-01,870.0
2011-08-02,875.0
2011-08-03,951.0
2011-08-04,960.0
2011-08-05,975.0
2011-08-06,970.0
2011-08-07,965.0
2011-08-08,960.0
2011-08-09,1010.0
2011-08-10,1017.5
2011-08-11,1025.0
2011-08-12,1075.0
2011-08-13,1106.5
2011-08-14,1138.0
2011-08-15,1169.5
2011-08-16,1201.0
2011-08-17,1225.0
2011-08-18,1240.0
2011-08-19,1228.0
2011-08-20,1216.0
2011-08-21,1204.0
2011-08-22,1192.0
2011-08-23,1180.0
2011-08-24,1240.0
2011-08-25,1251.0
2011-08-26,1248.5
2011-08-27,1246.0
2011-08-28,1243.5
2011-08-29,1241.0
2011-08-30,1150.0
2011-08-31,1153.3333333333333
2011-09-01,1156.6666666666667
2011-09-02,1160.0
2011-09-03,1163.3333333333333
2011-09-04,1166.6666666666667
2011-09-05,1170.0
2011-09-06,1150.0
2011-09-07,1100.0
2011-09-08,1000.0
2011-09-09,1007.6923076923076
2011-09-10,1015.3846153846154
2011-09-11,1023.0769230769232
2011-09-12,1030.7692307692307
2011-09-13,1038.4615384615388
2011-09-14,1046.1538461538462
2011-09-15,1053.8461538461538
2011-09-16,1061.5384615384612
2011-09-17,1069.2307692307693
2011-09-18,1076.923076923077
2011-09-19,1084.6153846153843
2011-09-20,1092.3076923076924
2011-09-21,1100.0
2011-09-22,1100.0
2011-09-23,1061.0
2011-09-24,1024.0
2011-09-25,987.0
2011-09-26,950.0
2011-09-27,950.0
2011-09-28,950.0
2011-09-29,950.0
2011-09-30,925.25
2011-10-01,900.5
2011-10-02,875.75
2011-10-03,851.0
2011-10-04,925.0
2011-10-05,915.0
2011-10-06,900.0
2011-10-07,870.0
2011-10-08,863.3333333333335
2011-10-09,856.6666666666665
2011-10-10,850.0
2011-10-11,801.0
2011-10-12,825.0
2011-10-13,840.0
2011-10-14,825.0
2011-10-15,841.6666666666665
2011-10-16,858.3333333333335
2011-10-17,875.0
2011-10-18,860.0
2011-10-19,775.0
2011-10-20,750.0
2011-10-21,815.0
2011-10-22,830.0909090909091
2011-10-23,845.1818181818181
2011-10-24,860.2727272727273
2011-10-25,875.3636363636364
2011-10-26,890.4545454545455
2011-10-27,905.5454545454544
2011-10-28,920.6363636363636
2011-10-29,935.7272727272727
2011-10-30,950.8181818181818
2011-10-31,965.9090909090908
2011-11-01,981.0
2011-11-02,1050.0
