2019-01-26,920,2.3,NR,1121,2800,3200,3200
2019-01-28,231,239,NR,1121,3400,3535,3450
2019-01-28,240,49,NR,1121,2930,3490,3455
2019-01-28,250,141.8,NR,1121,3000,3645,3300
2019-01-28,250,141.8,NR,Basmati 1509,3100,3480,3250
2019-01-28,495,40,NR,1121,3050,3540,3410
2019-01-28,499,250,NR,1121,2975,3545,3465
2019-01-28,920,2,NR,1121,2800,3200,3200
2019-01-29,231,612,NR,1121,2800,3570,3350
2019-01-29,240,52,NR,1121,3350,3470,3455
2019-01-29,250,191.1,NR,1121,3000,3620,3300
2019-01-29,495,50,NR,1121,3050,3544,3425
2019-01-29,499,93,NR,1121,3045,3555,3475
2019-01-29,920,2.5,NR,1121,3000,3300,3100
2019-01-30,231,1057,NR,1121,2900,3580,3350
2019-01-30,240,28,NR,1121,3350,3505,3450
2019-01-30,250,84.2,NR,1121,3000,3625,3300
2019-01-30,250,84.2,NR,Basmati 1509,2660,2660,2660
2019-01-30,495,65,NR,1121,3000,3600,3450
2019-01-30,499,22.5,NR,1121,3070,3075,3075
2019-01-30,920,2.6,NR,1121,2800,3200,3000
2019-01-31,231,527,NR,1121,2650,3595,3400
2019-01-31,250,50.6,NR,1121,2950,3610,3300
2019-01-31,250,50.6,NR,Basmati 1509,2980,2980,2980
2019-01-31,499,46.5,NR,1121,3045,3570,3545
2019-01-31,920,2,NR,1121,3200,3200,3200
2019-02-01,231,297,NR,1121,2700,3570,3300
2019-02-01,499,116,NR,1121,3080,3550,3525
2019-02-01,920,3,NR,1121,3200,3200,3200
2019-02-02,231,318,NR,1121,3400,3585,3500
2019-02-02,250,66,NR,1121,3000,3630,3310
2019-02-02,495,40,NR,1121,3201,3576,3375
2019-02-02,499,55,NR,1121,3010,3530,3075
2019-02-03,240,17.5,NR,1121,3300,3400,3320
2019-02-04,250,76.3,NR,1121,3000,3660,3300
2019-02-04,495,70,NR,1121,3199,3550,3400
2019-02-04,499,171.3,NR,1121,3050,3560,3475
2019-02-05,231,453,NR,1121,2800,3600,3400
2019-02-05,240,10,NR,1121,3350,3495,3400
2019-02-05,250,101.2,NR,1121,3000,3665,3300
2019-02-05,495,50,NR,1121,3100,3545,3380
2019-02-05,499,186,NR,1121,3020,3525,3515
2019-02-05,707,291.2,NR,1121,2945,3550,3295
2019-02-05,920,1.2,NR,1121,3200,3200,3200
2019-02-06,231,16,NR,1121,3200,3525,3400
2019-02-06,250,13.7,NR,1121,3000,3665,3300
2019-02-06,495,40,NR,1121,2600,3552,3450
2019-02-06,499,49.1,NR,1121,2950,3600,3560
2019-02-06,707,480.6,NR,1121,2965,3550,3200
2019-02-06,920,1.5,NR,1121,3200,3200,3200
2019-02-07,231,68,NR,1121,3450,3570,3500
2019-02-07,250,19.5,NR,1121,3000,3180,3050
2019-02-07,250,19.5,NR,Basmati 1509,2820,2820,2820
2019-02-07,499,23.5,NR,1121,3100,3105,3105
2019-02-07,707,80.1,NR,1121,2950,3650,3400
2019-02-08,250,41.9,NR,1121,3000,3645,3300
2019-02-08,499,30,NR,1121,3100,3100,3100
2019-02-08,707,22.8,NR,1121,3000,3550,3300
2019-02-08,707,22.8,NR,Basmati 1509,3000,3550,3300
2019-02-09,231,131,NR,1121,3580,3585,3585
2019-02-09,250,69.4,NR,1121,3000,3680,3300
2019-02-09,707,38.5,NR,1121,3000,3550,3200
2019-02-10,250,35.7,NR,1121,3000,3670,3300
2019-02-11,231,63,NR,1121,3400,3580,3500
2019-02-11,250,70.9,NR,1121,3000,3715,3310
2019-02-11,495,30,NR,1121,2900,3646,3470
2019-02-11,499,30,NR,1121,3110,3480,3125
2019-02-11,707,140.9,NR,1121,3000,3550,3200
2019-02-12,231,560,NR,1121,3000,3590,3500
2019-02-12,250,141.8,NR,1121,3000,3710,3305
2019-02-12,250,141.8,NR,Basmati 1509,3000,3230,3110
2019-02-12,499,33,NR,1121,3125,3440,3440
2019-02-12,707,337.1,NR,1121,3050,3600,3240
2019-02-13,231,276,NR,1121,3000,3605,3500
2019-02-13,250,79.5,NR,1121,3000,3715,3320
2019-02-13,250,79.5,NR,Basmati 1509,3140,3140,3140
2019-02-13,707,302.9,NR,1121,3000,3550,3250
2019-02-14,231,91,NR,1121,3350,3650,3500
2019-02-14,250,26,NR,1121,3000,3660,3310
2019-02-16,707,50.8,NR,1121,3000,3500,3250
2019-02-18,250,56.7,NR,1121,3000,3500,3300
2019-02-18,707,123.9,NR,1121,3050,3550,3300
2019-02-19,250,24.9,NR,1121,3000,3725,3310
2019-02-19,707,66.8,NR,1121,3100,3550,3300
2019-02-20,250,29.1,NR,1121,3000,3725,3310
2019-02-20,707,122.7,NR,1121,3100,3600,3350
2019-02-21,250,25.3,NR,1121,3000,3630,3300
2019-02-21,707,59.7,NR,1121,3000,3600,3300
2019-02-22,250,67.3,NR,1121,2600,3750,3100
2019-02-22,707,35,NR,1121,3000,3585,3310
2019-02-23,250,94.9,NR,1121,3000,3740,3350
2019-02-23,707,107.5,NR,1121,3050,3600,3300
2019-02-25,250,139.9,NR,1121,2900,3735,3330
2019-02-25,250,139.9,NR,Basmati 1509,3000,3230,3150
2019-02-25,499,1.5,NR,1121,3110,3110,3110
2019-02-25,707,194,NR,1121,3050,3350,3300
2019-02-26,250,69.3,NR,1121,3000,3740,3335
2019-02-26,707,163,NR,1121,3000,3600,3350
2019-02-27,250,19.8,NR,1121,3530,3720,3650
2019-02-27,707,72.4,NR,1121,3065,3600,3300
2019-02-28,250,54.5,NR,1121,3000,3735,3335
2019-03-01,250,115.9,NR,1121,3000,3725,3340
2019-03-01,250,115.9,NR,1121,3000,3725,3340
2019-03-01,250,115.9,NR,1121,3000,3725,3340
2019-03-01,250,115.9,NR,Basmati 1509,3000,3250,3150
2019-03-01,250,115.9,NR,Basmati 1509,3000,3250,3150
2019-03-01,250,115.9,NR,Basmati 1509,3000,3250,3150
2019-03-01,495,20,NR,1121,3100,3610,3200
2019-03-01,495,20,NR,1121,3100,3610,3200
2019-03-01,495,20,NR,1121,3100,3610,3200
2019-03-01,499,55,NR,1121,3120,3570,3515
2019-03-01,499,55,NR,1121,3120,3570,3515
2019-03-01,499,55,NR,1121,3120,3570,3515
2019-03-01,707,230.7,NR,1121,3100,3610,3360
2019-03-01,707,230.7,NR,1121,3100,3610,3360
2019-03-01,707,230.7,NR,1121,3100,3610,3360
2019-03-02,250,8.6,NR,1121,3300,3725,3500
2019-03-02,250,8.6,NR,1121,3300,3725,3500
2019-03-02,250,8.6,NR,1121,3300,3725,3500
2019-03-02,707,165.8,NR,1121,3060,3595,3370
2019-03-02,707,165.8,NR,1121,3060,3595,3370
2019-03-02,707,165.8,NR,1121,3060,3595,3370
2019-03-04,250,12.4,NR,1121,3200,3400,3300
2019-03-04,250,12.4,NR,1121,3200,3400,3300
2019-03-04,250,12.4,NR,1121,3200,3400,3300
2019-03-05,250,33.4,NR,1121,3000,3730,3400
2019-03-05,250,33.4,NR,1121,3000,3730,3400
2019-03-05,250,33.4,NR,1121,3000,3730,3400
2019-03-05,495,20,NR,1121,3482,3631,3482
2019-03-05,495,20,NR,1121,3482,3631,3482
2019-03-05,495,20,NR,1121,3482,3631,3482
2019-03-05,707,32,NR,1121,3000,3600,3300
2019-03-05,707,32,NR,1121,3000,3600,3300
2019-03-05,707,32,NR,1121,3000,3600,3300
2019-03-06,250,51.9,NR,1121,3300,3770,3550
2019-03-06,250,51.9,NR,1121,3300,3770,3550
2019-03-06,250,51.9,NR,1121,3300,3770,3550
2019-03-06,495,15,NR,1121,2500,3585,3451
2019-03-06,495,15,NR,1121,2500,3585,3451
2019-03-06,495,15,NR,1121,2500,3585,3451
2019-03-06,707,50,NR,1121,3000,3600,3300
2019-03-06,707,50,NR,1121,3000,3600,3300
2019-03-06,707,50,NR,1121,3000,3600,3300
2019-03-07,250,84.4,NR,1121,3250,3770,3490
2019-03-07,250,84.4,NR,1121,3250,3770,3490
2019-03-07,250,84.4,NR,1121,3250,3770,3490
2019-03-07,707,186.8,NR,1121,2985,6000,3010
2019-03-07,707,186.8,NR,1121,2985,6000,3010
2019-03-07,707,186.8,NR,1121,2985,6000,3010
2019-03-08,250,47.6,NR,1121,3400,3765,3550
2019-03-08,250,47.6,NR,1121,3400,3765,3550
2019-03-08,250,47.6,NR,1121,3400,3765,3550
2019-03-08,495,17,NR,1121,3200,3521,3382
2019-03-08,495,17,NR,1121,3200,3521,3382
2019-03-08,495,17,NR,1121,3200,3521,3382
2019-03-08,707,147.5,NR,1121,3000,3600,3300
2019-03-08,707,147.5,NR,1121,3000,3600,3300
2019-03-08,707,147.5,NR,1121,3000,3600,3300
2019-03-09,250,24.8,NR,1121,3300,3760,3550
2019-03-09,250,24.8,NR,1121,3300,3760,3550
2019-03-09,250,24.8,NR,1121,3300,3760,3550
2019-03-09,250,24.8,NR,Basmati 1509,3290,3290,3290
2019-03-09,250,24.8,NR,Basmati 1509,3290,3290,3290
2019-03-09,250,24.8,NR,Basmati 1509,3290,3290,3290
2019-03-09,495,16,NR,1121,3437,3601,3460
2019-03-09,495,16,NR,1121,3437,3601,3460
2019-03-09,495,16,NR,1121,3437,3601,3460
2019-03-09,499,20,NR,1121,3575,3575,3575
2019-03-09,499,20,NR,1121,3575,3575,3575
2019-03-09,499,20,NR,1121,3575,3575,3575
2019-03-09,707,144,NR,1121,2990,3620,3300
2019-03-09,707,144,NR,1121,2990,3620,3300
2019-03-09,707,144,NR,1121,2990,3620,3300
2019-03-10,250,29.6,NR,1121,3300,3620,3590
2019-03-10,250,29.6,NR,1121,3300,3620,3590
2019-03-10,250,29.6,NR,1121,3300,3620,3590
2019-03-11,250,31.2,NR,1121,3350,3760,3500
2019-03-11,250,31.2,NR,1121,3350,3760,3500
2019-03-11,250,31.2,NR,1121,3350,3760,3500
2019-03-11,707,88,NR,1121,3000,3620,3310
2019-03-11,707,88,NR,1121,3000,3620,3310
2019-03-11,707,88,NR,1121,3000,3620,3310
2019-03-12,250,111,NR,1121,3400,3775,3550
2019-03-12,250,111,NR,1121,3400,3775,3550
2019-03-12,250,111,NR,1121,3400,3775,3550
2019-03-12,495,20,NR,1121,3400,3571,3531
2019-03-12,495,20,NR,1121,3400,3571,3531
2019-03-12,495,20,NR,1121,3400,3571,3531
2019-03-12,499,23.5,NR,1121,3560,3560,3560
2019-03-12,499,23.5,NR,1121,3560,3560,3560
2019-03-12,499,23.5,NR,1121,3560,3560,3560
2019-03-12,707,112,NR,1121,3000,3600,3300
2019-03-12,707,112,NR,1121,3000,3600,3300
2019-03-12,707,112,NR,1121,3000,3600,3300
2019-03-13,250,30,NR,1121,3000,3785,3390
2019-03-13,250,30,NR,1121,3000,3785,3390
2019-03-13,250,30,NR,1121,3000,3785,3390
2019-03-13,495,15,NR,1121,3400,3603,3603
2019-03-13,495,15,NR,1121,3400,3603,3603
2019-03-13,495,15,NR,1121,3400,3603,3603
2019-03-13,707,118,NR,1121,3020,3630,3310
2019-03-13,707,118,NR,1121,3020,3630,3310
2019-03-13,707,118,NR,1121,3020,3630,3310
2019-03-14,250,23.3,NR,1121,3200,3750,3550
2019-03-14,250,23.3,NR,1121,3200,3750,3550
2019-03-14,250,23.3,NR,1121,3200,3750,3550
2019-03-14,495,10,NR,1121,3116,3470,3116
2019-03-14,495,10,NR,1121,3116,3470,3116
2019-03-14,495,10,NR,1121,3116,3470,3116
2019-03-14,707,213,NR,1121,3000,3600,3300
2019-03-14,707,213,NR,1121,3000,3600,3300
2019-03-14,707,213,NR,1121,3000,3600,3300
2019-03-15,250,52.5,NR,1121,3000,3780,3450
2019-03-15,250,52.5,NR,1121,3000,3780,3450
2019-03-15,250,52.5,NR,1121,3000,3780,3450
2019-03-15,495,10,NR,1121,3470,3470,3470
2019-03-15,495,10,NR,1121,3470,3470,3470
2019-03-15,495,10,NR,1121,3470,3470,3470
2019-03-16,250,58.2,NR,1121,3000,3795,3450
2019-03-16,250,58.2,NR,1121,3000,3795,3450
2019-03-16,250,58.2,NR,1121,3000,3795,3450
2019-03-17,250,12.4,NR,1121,3100,3795,3490
2019-03-17,250,12.4,NR,1121,3100,3795,3490
2019-03-17,250,12.4,NR,1121,3100,3795,3490
2019-03-18,250,64,NR,1121,3100,3785,3410
2019-03-18,250,64,NR,1121,3100,3785,3410
2019-03-18,250,64,NR,1121,3100,3785,3410
2019-03-18,499,33.3,NR,1121,3530,3560,3560
2019-03-18,499,33.3,NR,1121,3530,3560,3560
2019-03-18,499,33.3,NR,1121,3530,3560,3560
2019-03-19,240,2.1,NR,1121,3200,3460,3300
2019-03-19,240,2.1,NR,1121,3200,3460,3300
2019-03-19,240,2.1,NR,1121,3200,3460,3300
2019-03-19,250,146.8,NR,1121,2800,3750,3350
2019-03-19,250,146.8,NR,1121,2800,3750,3350
2019-03-19,250,146.8,NR,1121,2800,3750,3350
2019-03-19,495,15,NR,1121,3000,3579,3152
2019-03-19,495,15,NR,1121,3000,3579,3152
2019-03-19,495,15,NR,1121,3000,3579,3152
2019-03-20,250,36.7,NR,1121,3200,3745,3480
2019-03-20,250,36.7,NR,1121,3200,3745,3480
2019-03-20,250,36.7,NR,1121,3200,3745,3480
2019-03-20,495,8,NR,1121,3355,3545,3355
2019-03-20,495,8,NR,1121,3355,3545,3355
2019-03-20,495,8,NR,1121,3355,3545,3355
2019-03-20,499,6,NR,1121,3560,3560,3560
2019-03-20,499,6,NR,1121,3560,3560,3560
2019-03-20,499,6,NR,1121,3560,3560,3560
2019-03-22,250,25.8,NR,1121,3300,3750,3580
2019-03-22,250,25.8,NR,1121,3300,3750,3580
2019-03-22,250,25.8,NR,1121,3300,3750,3580
2019-03-22,495,16.5,NR,1121,3121,3582,3400
2019-03-22,495,16.5,NR,1121,3121,3582,3400
2019-03-22,495,16.5,NR,1121,3121,3582,3400
2019-03-25,499,4,NR,1121,3440,3650,3650
2019-03-25,499,4,NR,1121,3440,3650,3650
2019-03-25,499,4,NR,1121,3440,3650,3650
2019-03-26,250,13,NR,1121,3200,3700,3550
2019-03-26,250,13,NR,1121,3200,3700,3550
2019-03-26,250,13,NR,1121,3200,3700,3550
2019-03-26,495,12,NR,1121,3262,3567,3405
2019-03-26,495,12,NR,1121,3262,3567,3405
2019-03-26,495,12,NR,1121,3262,3567,3405
2019-03-27,250,11.3,NR,1121,3200,3750,3550
2019-03-27,250,11.3,NR,1121,3200,3750,3550
2019-03-27,250,11.3,NR,1121,3200,3750,3550
2019-03-27,495,15,NR,1121,3261,3580,3500
2019-03-27,495,15,NR,1121,3261,3580,3500
2019-03-27,495,15,NR,1121,3261,3580,3500
2019-03-28,250,15.3,NR,1121,3200,3755,3550
2019-03-28,250,15.3,NR,1121,3200,3755,3550
2019-03-28,250,15.3,NR,1121,3200,3755,3550
2019-03-28,499,15,NR,1121,3580,3580,3580
2019-03-28,499,15,NR,1121,3580,3580,3580
2019-03-28,499,15,NR,1121,3580,3580,3580
2019-03-28,707,12.5,NR,1121,3000,3600,3300
2019-03-28,707,12.5,NR,1121,3000,3600,3300
2019-03-28,707,12.5,NR,1121,3000,3600,3300
2019-03-29,250,28,NR,1121,3250,3755,3580
2019-03-29,250,28,NR,1121,3250,3755,3580
2019-03-29,250,28,NR,1121,3250,3755,3580
2019-03-30,250,2.4,NR, ,0,0,0
2019-03-30,250,2.4,NR, ,0,0,0
2019-03-30,250,2.4,NR, ,0,0,0
2019-04-01,250,27.1,NR, ,0,0,0
2019-04-02,250,31.9,NR,1121,3400,3875,3650
2019-04-03,250,111.8,NR,1121,3300,3915,3650
2019-04-03,499,11.5,NR,1121,3300,3350,3350
2019-04-03,707,55,NR,1121,3020,3580,3300
2019-04-04,250,35.4,NR,1121,3200,3950,3590
2019-04-04,707,16,NR,1121,3050,3600,3310
2019-04-05,250,60.5,NR,1121,3200,3920,3550
2019-04-06,250,21,NR,1121,3250,3960,3650
2019-04-08,250,23.5,NR,1121,3200,4000,3650
2019-04-08,707,22,NR,1121,3000,3610,3300
2019-04-09,250,43.2,NR,1121,3250,3990,3790
2019-04-09,250,43.2,NR,Basmati 1509,3200,3200,3200
2019-04-09,707,67,NR,1121,3020,3640,3350
2019-04-10,250,38.6,NR,1121,3200,3995,3650
2019-04-10,707,17,NR,1121,3020,3600,3310
2019-04-11,707,30,NR,1121,3000,3600,3300
2019-04-12,707,23,NR,1121,3050,3590,3340
2019-04-13,707,20,NR,1121,3000,3640,3310
2019-04-17,707,11,NR,1121,3000,3660,3300
2019-04-18,707,9,NR,1121,3100,3580,3350
2019-04-19,707,18,NR,1121,3020,3650,3350
2019-04-20,707,18,NR,1121,3000,3600,3300
2019-07-03,707,8,NR,1121,3100,3400,3200
2019-07-23,707,5,NR,1121,3000,3550,3200
2019-07-26,707,210,NR,1121,3683,3683,3683
2019-09-02,707,3,NR,Basmati 1509,2601,2601,2601
2019-09-07,707,267.75,NR,Basmati 1509,2400,2400,2400
2019-09-09,707,1196,NR,Basmati 1509,2690,2690,2690
2019-09-11,707,712,NR,Basmati 1509,2100,2600,2450
2019-09-12,707,2969,NR, ,0,0,0
2019-09-13,707,4255,NR, ,0,0,0
2019-09-16,707,5031,NR, ,0,0,0
2019-09-17,707,6607,NR, ,0,0,0
2019-09-19,1209,3047,NR,Basmati 1509,1580,2570,2250
2019-09-23,707,7324,NR,Basmati 1509,2100,2550,2340
2019-09-23,748,5730,NR,Basmati 1509,2301,2561,2431
2019-09-23,797,535.7,NR,Basmati 1509,2450,2500,2500
2019-09-23,920,15.4,NR, ,0,0,0
2019-09-24,209,300,NR,Basmati 1509,2400,2665,2500
2019-09-24,707,7760,NR,Basmati 1509,2350,2630,2490
2019-09-24,748,1159,NR,1121,2346,2611,2351
2019-09-24,920,91,NR, ,0,0,0
2019-09-25,209,300,NR,Basmati 1509,2400,2575,2450
2019-09-25,707,8176,NR,Basmati 1509,2200,2550,2375
2019-09-25,797,445.58,NR,Basmati 1509,2375,2500,2460
2019-09-26,209,200,NR,Basmati 1509,2250,2575,2400
2019-09-26,495,5.8,NR, ,0,0,0
2019-09-26,707,8476,NR,Basmati 1509,2330,2575,2453
2019-09-26,748,1412,NR,1121,2351,2511,2431
2019-09-26,797,540,NR,Basmati 1509,2200,2500,2300
2019-09-26,920,139.3,NR, ,0,0,0
2019-09-27,209,400,NR,Basmati 1509,2450,2521,2500
2019-09-27,214,13,NR,Basmati 1509,2490,2490,2490
2019-09-27,707,5142,NR,Basmati 1509,2200,2525,2363
2019-09-27,748,2308,NR,1121,2351,2491,2426
2019-09-27,797,864,NR,Basmati 1509,2300,2500,2400
2019-09-27,920,23.45,NR,1121,2602,2602,2602
2019-09-28,707,5895,NR,Basmati 1509,2310,2530,2420
2019-09-28,748,653,NR,1121,2291,2451,2351
2019-09-28,797,475,NR,Basmati 1509,2350,2500,2400
2019-09-28,920,24.75,NR,Basmati 1509,2590,2625,2615
2019-09-29,707,15,NR,Basmati 1509,2315,2525,2425
2019-09-29,748,750,NR,Basmati 1509,2251,2371,2341
2019-09-29,920,8.68,NR,Basmati 1509,2540,2605,2581
2019-09-30,1217,410,NR,Basmati 1509,1900,2750,2400
2019-09-30,920,24.1,NR,Basmati 1509,2400,2630,2550
2019-10-01,1217,1000,NR, ,0,0,0
2019-10-01,707,1187,NR, ,0,0,0
2019-10-01,748,1245,NR,Basmati 1509,2261,2451,2355
2019-10-01,920,5.67,NR, ,0,0,0
2019-10-02,1217,510,NR, ,0,0,0
2019-10-02,209,750,NR, ,0,0,0
2019-10-02,707,2436,NR, ,0,0,0
2019-10-02,748,1320,NR,Basmati 1509,2351,2501,2376
2019-10-03,1217,1352,NR, ,0,0,0
2019-10-03,197,1.2,NR, ,0,0,0
2019-10-03,707,3014,NR, ,0,0,0
2019-10-03,748,1320,NR,1121,2211,2601,2363
2019-10-03,920,12.88,NR, ,0,0,0
2019-10-04,1217,750,NR, ,0,0,0
2019-10-04,197,1.4,NR, ,0,0,0
2019-10-04,707,4260,NR, ,0,0,0
2019-10-04,748,1111,NR,1121,2232,2451,2401
2019-10-04,920,11.17,NR, ,0,0,0
2019-10-05,1217,600,NR,Basmati 1509,2350,2785,2520
2019-10-05,197,5,NR,Basmati 1509,2421,2451,2421
2019-10-05,230,520,NR,1121,2500,2750,2650
2019-10-05,707,2924,NR,Basmati 1509,2300,2620,2460
2019-10-05,748,400,NR,1121,2341,2550,2451
2019-10-05,760,8214,NR,Basmati 1509,2210,2600,2400
2019-10-05,920,10,NR, ,0,0,0
2019-10-06,201,26,NR, ,0,0,0
2019-10-06,230,380,NR,1121,2500,2700,2600
2019-10-06,748,1143,NR,Basmati 1509,2351,2631,2501
2019-10-06,797,420,NR,Basmati 1509,2375,2550,2500
2019-10-06,920,9.1,NR,Basmati 1509,2600,2699,2640
2019-10-07,197,30,NR,Basmati 1509,2451,2501,2460
2019-10-07,201,28,NR, ,0,0,0
2019-10-07,209,2500,NR,Basmati 1509,2300,2750,2600
2019-10-07,225,18.9,NR,1121,1835,1835,1835
2019-10-07,230,450,NR,1121,2500,2750,2650
2019-10-07,707,2167,NR,Basmati 1509,2320,2650,2485
2019-10-07,748,1143,NR,Basmati 1509,2371,2631,2501
2019-10-07,797,364,NR,Basmati 1509,2400,2550,2500
